Township,Township Direction,Range,Range Direction,STATEABBR,PRINMERCD,PRINMER,PLSSID,Bounding Box
092,N,042,W,IA,5,5th Meridian,IA050920N0420W0,"-95.86039918, 42.73497533, -95.74006553, 42.82283984"
092,N,046,W,IA,5,5th Meridian,IA050920N0460W0,"-96.33120495, 42.73501188, -96.21329814, 42.82200028"
092,N,013,W,IA,5,5th Meridian,IA050920N0130W0,"-92.43618785, 42.72979393, -92.31753392, 42.81848003"
092,N,045,W,IA,5,5th Meridian,IA050920N0450W0,"-96.21374069, 42.7350777, -96.09542089, 42.82226193"
092,N,027,W,IA,5,5th Meridian,IA050920N0270W0,"-94.09020419, 42.73152008, -93.97123664, 42.81985796"
092,N,003,W,IA,5,5th Meridian,IA050920N0030W0,"-91.25054535, 42.73244441, -91.13225625, 42.8199403"
092,N,015,W,IA,5,5th Meridian,IA050920N0150W0,"-92.67295078, 42.73001209, -92.5542961, 42.81833235"
092,N,024,W,IA,5,5th Meridian,IA050920N0240W0,"-93.73539745, 42.73127858, -93.61690929, 42.81967101"
092,N,039,W,IA,5,5th Meridian,IA050920N0390W0,"-95.50548712, 42.73417411, -95.38750177, 42.82195992"
092,N,026,W,IA,5,5th Meridian,IA050920N0260W0,"-93.97167816, 42.73152715, -93.85278959, 42.81991902"
092,N,038,W,IA,5,5th Meridian,IA050920N0380W0,"-95.38803558, 42.73422123, -95.26976121, 42.82195992"
092,N,033,W,IA,5,5th Meridian,IA050920N0330W0,"-94.79725643, 42.73245408, -94.6787398, 42.82051259"
092,N,048,W,IA,5,5th Meridian,IA050920N0480W0,"-96.56671512, 42.73561672, -96.44836521, 42.82287467"
092,N,028,W,IA,5,5th Meridian,IA050920N0280W0,"-94.20790421, 42.73150622, -94.08997073, 42.81986446"
092,N,011,W,IA,5,5th Meridian,IA050920N0110W0,"-92.19932592, 42.72930934, -92.08159502, 42.81844232"
092,N,034,W,IA,5,5th Meridian,IA050920N0340W0,"-94.9139405, 42.73264698, -94.79654134, 42.82178677"
092,N,040,W,IA,5,5th Meridian,IA050920N0400W0,"-95.62345485, 42.73431084, -95.50505977, 42.82316864"
092,N,019,W,IA,5,5th Meridian,IA050920N0190W0,"-93.14354084, 42.73061165, -93.02557294, 42.81906512"
092,N,037,W,IA,5,5th Meridian,IA050920N0370W0,"-95.26994495, 42.73412848, -95.15090702, 42.82207426"
092,N,023,W,IA,5,5th Meridian,IA050920N0230W0,"-93.61727544, 42.73123928, -93.49867988, 42.81974895"
092,N,044,W,IA,5,5th Meridian,IA050920N0440W0,"-96.09688662, 42.73517172, -95.97691772, 42.82271642"
092,N,021,W,IA,5,5th Meridian,IA050920N0210W0,"-93.38022418, 42.73084882, -93.26154017, 42.81937898"
092,N,035,W,IA,5,5th Meridian,IA050920N0350W0,"-95.03363178, 42.73426013, -94.91379334, 42.82201792"
092,N,025,W,IA,5,5th Meridian,IA050920N0250W0,"-93.85294224, 42.73152715, -93.73462104, 42.81986766"
092,N,030,W,IA,5,5th Meridian,IA050920N0300W0,"-94.44312883, 42.73213103, -94.32487839, 42.81973027"
092,N,006,W,IA,5,5th Meridian,IA050920N0060W0,"-91.60759513, 42.73134471, -91.48744452, 42.81903614"
092,N,002,W,IA,5,5th Meridian,IA050920N0020W0,"-91.13301857, 42.73252646, -91.03067706, 42.81991055"
092,N,012,W,IA,5,5th Meridian,IA050920N0120W0,"-92.31774701, 42.72930934, -92.19892975, 42.81848003"
092,N,017,W,IA,5,5th Meridian,IA050920N0170W0,"-92.90753935, 42.73014663, -92.79026507, 42.818642"
092,N,004,W,IA,5,5th Meridian,IA050920N0040W0,"-91.36837639, 42.73189713, -91.24946751, 42.81977228"
093,N,038,W,IA,5,5th Meridian,IA050930N0380W0,"-95.38820374, 42.82160877, -95.2697295, 42.91021446"
093,N,042,W,IA,5,5th Meridian,IA050930N0420W0,"-95.8594829, 42.82234552, -95.74006553, 42.90976402"
093,N,002,W,IA,5,5th Meridian,IA050930N0020W0,"-91.13230239, 42.81979512, -91.07703434, 42.89659161"
093,N,014,W,IA,5,5th Meridian,IA050930N0140W0,"-92.55441739, 42.81818598, -92.43599776, 42.90714785"
093,N,041,W,IA,5,5th Meridian,IA050930N0410W0,"-95.74102636, 42.82283984, -95.62212646, 42.91027645"
093,N,028,W,IA,5,5th Meridian,IA050930N0280W0,"-94.20789302, 42.81964733, -94.09001686, 42.90837357"
093,N,003,W,IA,5,5th Meridian,IA050930N0030W0,"-91.25056764, 42.81934117, -91.13117246, 42.90649988"
093,N,015,W,IA,5,5th Meridian,IA050930N0150W0,"-92.67314911, 42.81818598, -92.55416551, 42.90717807"
093,N,033,W,IA,5,5th Meridian,IA050930N0330W0,"-94.79725643, 42.82029036, -94.67860186, 42.90921821"
093,N,026,W,IA,5,5th Meridian,IA050930N0260W0,"-93.97164794, 42.81959929, -93.85236774, 42.90855458"
093,N,018,W,IA,5,5th Meridian,IA050930N0180W0,"-93.02557294, 42.818642, -92.9066141, 42.90762067"
093,N,044,W,IA,5,5th Meridian,IA050930N0440W0,"-96.0958484, 42.8222555, -95.97660553, 42.91026907"
093,N,031,W,IA,5,5th Meridian,IA050930N0310W0,"-94.56091965, 42.81963064, -94.44272423, 42.9089748"
093,N,049,W,IA,5,5th Meridian,IA050930N0490W0,"-96.58624842, 42.82222301, -96.56671512, 42.83813031"
093,N,022,W,IA,5,5th Meridian,IA050930N0220W0,"-93.4988483, 42.81937898, -93.37979006, 42.90837032"
093,N,019,W,IA,5,5th Meridian,IA050930N0190W0,"-93.14344997, 42.81862523, -93.02525321, 42.90763163"
093,N,004,W,IA,5,5th Meridian,IA050930N0040W0,"-91.37001091, 42.81919329, -91.24962849, 42.90659678"
093,N,023,W,IA,5,5th Meridian,IA050930N0230W0,"-93.61727544, 42.81956957, -93.49855768, 42.90874594"
093,N,024,W,IA,5,5th Meridian,IA050930N0240W0,"-93.73462104, 42.81952347, -93.61651249, 42.90852569"
093,N,029,W,IA,5,5th Meridian,IA050930N0290W0,"-94.3251343, 42.81958477, -94.20754584, 42.90823729"
093,N,025,W,IA,5,5th Meridian,IA050930N0250W0,"-93.85289158, 42.81955349, -93.73415209, 42.90889462"
093,N,007,W,IA,5,5th Meridian,IA050930N0070W0,"-91.72624982, 42.81728597, -91.60658007, 42.90596636"
093,N,012,W,IA,5,5th Meridian,IA050930N0120W0,"-92.31774613, 42.81818003, -92.19890866, 42.90705541"
093,N,011,W,IA,5,5th Meridian,IA050930N0110W0,"-92.19928798, 42.81824779, -92.08147356, 42.90686466"
093,N,037,W,IA,5,5th Meridian,IA050930N0370W0,"-95.27011184, 42.82173619, -95.15104391, 42.9100581"
093,N,030,W,IA,5,5th Meridian,IA050930N0300W0,"-94.44315163, 42.81946573, -94.32467777, 42.90821839"
093,N,016,W,IA,5,5th Meridian,IA050930N0160W0,"-92.79081375, 42.81824268, -92.67270627, 42.90736274"
093,N,020,W,IA,5,5th Meridian,IA050930N0200W0,"-93.262014, 42.81889975, -93.14282465, 42.9077534"
093,N,046,W,IA,5,5th Meridian,IA050930N0460W0,"-96.33193726, 42.82166647, -96.21358922, 42.90950564"
093,N,047,W,IA,5,5th Meridian,IA050930N0470W0,"-96.45041542, 42.82166647, -96.33120495, 42.90947274"
093,N,009,W,IA,5,5th Meridian,IA050930N0090W0,"-91.96396234, 42.81800649, -91.84488994, 42.90663065"
093,N,005,W,IA,5,5th Meridian,IA050930N0050W0,"-91.48862167, 42.81888799, -91.36795187, 42.90655708"
093,N,043,W,IA,5,5th Meridian,IA050930N0430W0,"-95.97729894, 42.82247145, -95.85862858, 42.9097138"
093,N,017,W,IA,5,5th Meridian,IA050930N0170W0,"-92.90710166, 42.81833698, -92.79049258, 42.90743348"
093,N,021,W,IA,5,5th Meridian,IA050930N0210W0,"-93.3800877, 42.81893315, -93.26176918, 42.90794417"
093,N,045,W,IA,5,5th Meridian,IA050930N0450W0,"-96.2138614, 42.82197356, -96.09542089, 42.91005496"
093,N,013,W,IA,5,5th Meridian,IA050930N0130W0,"-92.43621891, 42.81832956, -92.31754738, 42.90717398"
093,N,032,W,IA,5,5th Meridian,IA050930N0320W0,"-94.67906004, 42.82040036, -94.56034251, 42.90906371"
093,N,008,W,IA,5,5th Meridian,IA050930N0080W0,"-91.84542584, 42.81729644, -91.72585144, 42.90622096"
093,N,048,W,IA,5,5th Meridian,IA050930N0480W0,"-96.5668331, 42.82223564, -96.44905224, 42.90943434"
093,N,006,W,IA,5,5th Meridian,IA050930N0060W0,"-91.607374, 42.81869176, -91.48787402, 42.90605654"
093,N,036,W,IA,5,5th Meridian,IA050930N0360W0,"-95.15154716, 42.82180758, -95.03331448, 42.9100581"
093,N,035,W,IA,5,5th Meridian,IA050930N0350W0,"-95.03372967, 42.82176072, -94.91365558, 42.90984529"
093,N,010,W,IA,5,5th Meridian,IA050930N0100W0,"-92.0816873, 42.81821265, -91.96350426, 42.90690705"
093,N,039,W,IA,5,5th Meridian,IA050930N0390W0,"-95.505228, 42.82153741, -95.38795117, 42.91005334"
093,N,040,W,IA,5,5th Meridian,IA050930N0400W0,"-95.62302723, 42.82153741, -95.50495287, 42.91027645"
093,N,034,W,IA,5,5th Meridian,IA050930N0340W0,"-94.91392073, 42.82051127, -94.79679971, 42.90984529"
093,N,027,W,IA,5,5th Meridian,IA050930N0270W0,"-94.09026006, 42.81958397, -93.97128247, 42.90808851"
094,N,027,W,IA,5,5th Meridian,IA050940N0270W0,"-94.0900987, 42.9075917, -93.97097376, 42.99456909"
094,N,023,W,IA,5,5th Meridian,IA050940N0230W0,"-93.61657427, 42.90835301, -93.49780992, 42.99520897"
094,N,035,W,IA,5,5th Meridian,IA050940N0350W0,"-95.03403455, 42.9096543, -94.91379276, 42.99583133"
094,N,019,W,IA,5,5th Meridian,IA050940N0190W0,"-93.14329667, 42.90745136, -93.02358991, 42.9946917"
094,N,020,W,IA,5,5th Meridian,IA050940N0200W0,"-93.26183107, 42.90745136, -93.14248883, 42.9945717"
094,N,036,W,IA,5,5th Meridian,IA050940N0360W0,"-95.15196103, 42.90972144, -95.03351576, 42.99601217"
094,N,044,W,IA,5,5th Meridian,IA050940N0440W0,"-96.09615244, 42.90970661, -95.97726899, 42.99756738"
094,N,022,W,IA,5,5th Meridian,IA050940N0220W0,"-93.49882163, 42.90794417, -93.37928109, 42.99520897"
094,N,033,W,IA,5,5th Meridian,IA050940N0330W0,"-94.79704323, 42.908857, -94.67844897, 42.99531844"
094,N,004,W,IA,5,5th Meridian,IA050940N0040W0,"-91.37001091, 42.90637583, -91.25011779, 42.99374551"
094,N,025,W,IA,5,5th Meridian,IA050940N0250W0,"-93.85262363, 42.90792297, -93.73402671, 42.99514596"
094,N,045,W,IA,5,5th Meridian,IA050940N0450W0,"-96.2138614, 42.90931459, -96.09575512, 42.99756616"
094,N,005,W,IA,5,5th Meridian,IA050940N0050W0,"-91.48906679, 42.90577918, -91.36930854, 42.99374551"
094,N,040,W,IA,5,5th Meridian,IA050940N0400W0,"-95.62377624, 42.90995253, -95.50492226, 42.9975479"
094,N,037,W,IA,5,5th Meridian,IA050940N0370W0,"-95.26992803, 42.90987419, -95.15139396, 42.99594958"
094,N,048,W,IA,5,5th Meridian,IA050940N0480W0,"-96.54170624, 42.90894966, -96.45038199, 42.99692242"
094,N,011,W,IA,5,5th Meridian,IA050940N0110W0,"-92.19931847, 42.90667257, -92.08129094, 42.99403117"
094,N,046,W,IA,5,5th Meridian,IA050940N0460W0,"-96.3319531, 42.90929731, -96.21372302, 42.99725668"
094,N,012,W,IA,5,5th Meridian,IA050940N0120W0,"-92.31778413, 42.906811, -92.19915104, 42.99399284"
094,N,010,W,IA,5,5th Meridian,IA050940N0100W0,"-92.0815806, 42.90663065, -91.96335014, 42.99424321"
094,N,024,W,IA,5,5th Meridian,IA050940N0240W0,"-93.73422421, 42.90792297, -93.6163326, 42.99523668"
094,N,015,W,IA,5,5th Meridian,IA050940N0150W0,"-92.67282847, 42.90695094, -92.55416319, 42.99440555"
094,N,034,W,IA,5,5th Meridian,IA050940N0340W0,"-94.91390669, 42.90917078, -94.79655327, 42.99581463"
094,N,006,W,IA,5,5th Meridian,IA050940N0060W0,"-91.60676304, 42.90572782, -91.48862139, 42.99317981"
094,N,032,W,IA,5,5th Meridian,IA050940N0320W0,"-94.67865336, 42.90886162, -94.56048145, 42.99523144"
094,N,008,W,IA,5,5th Meridian,IA050940N0080W0,"-91.84488994, 42.90559199, -91.72520926, 42.99368122"
094,N,021,W,IA,5,5th Meridian,IA050940N0210W0,"-93.3800011, 42.90769741, -93.2611754, 42.99487118"
094,N,028,W,IA,5,5th Meridian,IA050940N0280W0,"-94.20768282, 42.90808851, -94.08944529, 42.99487059"
094,N,043,W,IA,5,5th Meridian,IA050940N0430W0,"-95.97778715, 42.90908814, -95.85929999, 42.99722428"
094,N,013,W,IA,5,5th Meridian,IA050940N0130W0,"-92.43618712, 42.9070243, -92.31748573, 42.99418251"
094,N,039,W,IA,5,5th Meridian,IA050940N0390W0,"-95.50530278, 42.90987705, -95.38806567, 42.9963133"
094,N,031,W,IA,5,5th Meridian,IA050940N0310W0,"-94.56062356, 42.90806868, -94.44283126, 42.99518911"
094,N,041,W,IA,5,5th Meridian,IA050940N0410W0,"-95.74167695, 42.90965427, -95.62302723, 42.99754852"
094,N,042,W,IA,5,5th Meridian,IA050940N0420W0,"-95.85981912, 42.90916888, -95.74102636, 42.99722338"
094,N,030,W,IA,5,5th Meridian,IA050940N0300W0,"-94.44319805, 42.9079995, -94.32456984, 42.99523245"
094,N,014,W,IA,5,5th Meridian,IA050940N0140W0,"-92.55432467, 42.90686431, -92.43583458, 42.99422658"
094,N,029,W,IA,5,5th Meridian,IA050940N0290W0,"-94.32499829, 42.90805455, -94.20740793, 42.9951623"
094,N,007,W,IA,5,5th Meridian,IA050940N0070W0,"-91.72585144, 42.90559199, -91.60601532, 42.99346625"
094,N,026,W,IA,5,5th Meridian,IA050940N0260W0,"-93.97160413, 42.90761989, -93.85226443, 42.99508367"
094,N,016,W,IA,5,5th Meridian,IA050940N0160W0,"-92.7906141, 42.90699802, -92.67259935, 42.99457616"
094,N,017,W,IA,5,5th Meridian,IA050940N0170W0,"-92.90681684, 42.90724316, -92.79020196, 42.99463653"
094,N,003,W,IA,5,5th Meridian,IA050940N0030W0,"-91.25080317, 42.9059857, -91.14359357, 42.99325177"
094,N,047,W,IA,5,5th Meridian,IA050940N0470W0,"-96.45052285, 42.90914205, -96.33152417, 42.99705485"
094,N,038,W,IA,5,5th Meridian,IA050940N0380W0,"-95.38867617, 42.90975872, -95.2697755, 42.99620794"
094,N,009,W,IA,5,5th Meridian,IA050940N0090W0,"-91.96360982, 42.90611603, -91.84458627, 42.99410242"
094,N,018,W,IA,5,5th Meridian,IA050940N0180W0,"-93.02528298, 42.90740667, -92.90598732, 42.9946917"
095,N,015,W,IA,5,5th Meridian,IA050950N0150W0,"-92.67276666, 42.99413921, -92.55417213, 43.0832348"
095,N,026,W,IA,5,5th Meridian,IA050950N0260W0,"-93.97100991, 42.99393332, -93.85189331, 43.08295644"
095,N,043,W,IA,5,5th Meridian,IA050950N0430W0,"-95.97802216, 42.99665815, -95.85981912, 43.08403142"
095,N,018,W,IA,5,5th Meridian,IA050950N0180W0,"-93.02407987, 42.99424732, -92.90576814, 43.08299816"
095,N,005,W,IA,5,5th Meridian,IA050950N0050W0,"-91.48924113, 42.99293548, -91.36943395, 43.08160227"
095,N,047,W,IA,5,5th Meridian,IA050950N0470W0,"-96.45064167, 42.99672606, -96.33153566, 43.08414856"
095,N,010,W,IA,5,5th Meridian,IA050950N0100W0,"-92.08154779, 42.99403117, -91.9632582, 43.08279969"
095,N,035,W,IA,5,5th Meridian,IA050950N0350W0,"-95.03351576, 42.99565048, -94.91357867, 43.08347844"
095,N,039,W,IA,5,5th Meridian,IA050950N0390W0,"-95.50565458, 42.99599905, -95.38821894, 43.08457312"
095,N,031,W,IA,5,5th Meridian,IA050950N0310W0,"-94.56080143, 42.99486297, -94.44248036, 43.08322476"
095,N,020,W,IA,5,5th Meridian,IA050950N0200W0,"-93.26134344, 42.99412584, -93.14223068, 43.08305385"
095,N,017,W,IA,5,5th Meridian,IA050950N0170W0,"-92.90606464, 42.99420839, -92.79017447, 43.08308545"
095,N,036,W,IA,5,5th Meridian,IA050950N0360W0,"-95.15189753, 42.99573889, -95.03312017, 43.08347844"
095,N,003,W,IA,5,5th Meridian,IA050950N0030W0,"-91.25110657, 42.99240633, -91.15794339, 43.08065373"
095,N,014,W,IA,5,5th Meridian,IA050950N0140W0,"-92.55436936, 42.99399233, -92.43572726, 43.08319752"
095,N,041,W,IA,5,5th Meridian,IA050950N0410W0,"-95.74227885, 42.99709602, -95.62377571, 43.08455698"
095,N,022,W,IA,5,5th Meridian,IA050950N0220W0,"-93.49780992, 42.99487118, -93.37888313, 43.08309676"
095,N,032,W,IA,5,5th Meridian,IA050950N0320W0,"-94.67906345, 42.99500507, -94.56052641, 43.08322548"
095,N,046,W,IA,5,5th Meridian,IA050950N0460W0,"-96.33254838, 42.99705485, -96.21376948, 43.08415706"
095,N,012,W,IA,5,5th Meridian,IA050950N0120W0,"-92.31800322, 42.99378883, -92.19916536, 43.08293178"
095,N,029,W,IA,5,5th Meridian,IA050950N0290W0,"-94.32481495, 42.99464582, -94.20724086, 43.08299596"
095,N,037,W,IA,5,5th Meridian,IA050950N0370W0,"-95.26994444, 42.99581219, -95.15139396, 43.08385261"
095,N,044,W,IA,5,5th Meridian,IA050950N0440W0,"-96.09632659, 42.99722428, -95.97777694, 43.08454832"
095,N,038,W,IA,5,5th Meridian,IA050950N0380W0,"-95.38867617, 42.99589221, -95.26962391, 43.08417015"
095,N,045,W,IA,5,5th Meridian,IA050950N0450W0,"-96.21455344, 42.99707493, -96.09612385, 43.08459079"
095,N,025,W,IA,5,5th Meridian,IA050950N0250W0,"-93.85247199, 42.99499062, -93.73373043, 43.08332039"
095,N,009,W,IA,5,5th Meridian,IA050950N0090W0,"-91.96350104, 42.99365914, -91.84441521, 43.08253795"
095,N,006,W,IA,5,5th Meridian,IA050950N0060W0,"-91.60604637, 42.99293548, -91.48886673, 43.08178691"
095,N,027,W,IA,5,5th Meridian,IA050950N0270W0,"-94.08952865, 42.99389556, -93.97046123, 43.08287746"
095,N,048,W,IA,5,5th Meridian,IA050950N0480W0,"-96.52152013, 42.99659214, -96.45030747, 43.08398224"
095,N,011,W,IA,5,5th Meridian,IA050950N0110W0,"-92.19940765, 42.99390157, -92.08114031, 43.08277963"
095,N,023,W,IA,5,5th Meridian,IA050950N0230W0,"-93.61643768, 42.99510087, -93.49764318, 43.08330513"
095,N,004,W,IA,5,5th Meridian,IA050950N0040W0,"-91.37046836, 42.99325177, -91.25005548, 43.08122605"
095,N,007,W,IA,5,5th Meridian,IA050950N0070W0,"-91.72520926, 42.99304948, -91.60549635, 43.08195178"
095,N,028,W,IA,5,5th Meridian,IA050950N0280W0,"-94.20801923, 42.9944343, -94.0888223, 43.08292699"
095,N,021,W,IA,5,5th Meridian,IA050950N0210W0,"-93.37928109, 42.9945717, -93.26096246, 43.08305385"
095,N,008,W,IA,5,5th Meridian,IA050950N0080W0,"-91.84479661, 42.99314909, -91.72497783, 43.082285"
095,N,013,W,IA,5,5th Meridian,IA050950N0130W0,"-92.43618384, 42.99383103, -92.31772864, 43.08319752"
095,N,033,W,IA,5,5th Meridian,IA050950N0330W0,"-94.79713546, 42.99511766, -94.678449, 43.08316308"
095,N,024,W,IA,5,5th Meridian,IA050950N0240W0,"-93.73406251, 42.99508839, -93.61604124, 43.08327667"
095,N,016,W,IA,5,5th Meridian,IA050950N0160W0,"-92.79050742, 42.99436334, -92.67256831, 43.08325956"
095,N,019,W,IA,5,5th Meridian,IA050950N0190W0,"-93.14270308, 42.99412584, -93.02330029, 43.08296183"
095,N,040,W,IA,5,5th Meridian,IA050950N0400W0,"-95.62429462, 42.99610328, -95.50492226, 43.08457312"
095,N,042,W,IA,5,5th Meridian,IA050950N0420W0,"-95.86030864, 42.99665208, -95.74159017, 43.08425462"
095,N,034,W,IA,5,5th Meridian,IA050950N0340W0,"-94.91379276, 42.99531844, -94.7965665, 43.08322135"
095,N,030,W,IA,5,5th Meridian,IA050950N0300W0,"-94.44283126, 42.99499379, -94.32456984, 43.08314169"
096,N,020,W,IA,5,5th Meridian,IA050960N0200W0,"-93.26103826, 43.0826416, -93.14181957, 43.16977286"
096,N,009,W,IA,5,5th Meridian,IA050960N0090W0,"-91.96327074, 43.08203528, -91.84446035, 43.1690823"
096,N,038,W,IA,5,5th Meridian,IA050960N0380W0,"-95.38821894, 43.08370893, -95.26936581, 43.16986491"
096,N,005,W,IA,5,5th Meridian,IA050960N0050W0,"-91.48906388, 43.08117556, -91.37016228, 43.16829123"
096,N,026,W,IA,5,5th Meridian,IA050960N0260W0,"-93.97046123, 43.08244604, -93.85171012, 43.1693959"
096,N,008,W,IA,5,5th Meridian,IA050960N0080W0,"-91.84481008, 43.08181094, -91.72401512, 43.16910252"
096,N,047,W,IA,5,5th Meridian,IA050960N0470W0,"-96.45140372, 43.08383509, -96.3324173, 43.17085942"
096,N,031,W,IA,5,5th Meridian,IA050960N0310W0,"-94.56061854, 43.08284084, -94.4425414, 43.16942793"
096,N,023,W,IA,5,5th Meridian,IA050960N0230W0,"-93.61659142, 43.08307986, -93.49764318, 43.16977399"
096,N,013,W,IA,5,5th Meridian,IA050960N0130W0,"-92.43618384, 43.08281947, -92.31752749, 43.16943664"
096,N,016,W,IA,5,5th Meridian,IA050960N0160W0,"-92.79046282, 43.08304221, -92.67244571, 43.16934698"
096,N,015,W,IA,5,5th Meridian,IA050960N0150W0,"-92.67273573, 43.0830261, -92.55413944, 43.16931361"
096,N,042,W,IA,5,5th Meridian,IA050960N0420W0,"-95.86160683, 43.0836342, -95.74214132, 43.17166226"
096,N,029,W,IA,5,5th Meridian,IA050960N0290W0,"-94.32489679, 43.08269819, -94.20664663, 43.16865078"
096,N,030,W,IA,5,5th Meridian,IA050960N0300W0,"-94.44312199, 43.08290133, -94.3240667, 43.1689241"
096,N,032,W,IA,5,5th Meridian,IA050960N0320W0,"-94.67895226, 43.08310344, -94.56023693, 43.16934104"
096,N,010,W,IA,5,5th Meridian,IA050960N0100W0,"-92.0813212, 43.0824415, -91.96272048, 43.1691618"
096,N,004,W,IA,5,5th Meridian,IA050960N0040W0,"-91.37069347, 43.08065297, -91.25072603, 43.16790036"
096,N,039,W,IA,5,5th Meridian,IA050960N0390W0,"-95.50565458, 43.08415387, -95.387635, 43.1706384"
096,N,021,W,IA,5,5th Meridian,IA050960N0210W0,"-93.37888392, 43.08274078, -93.26045804, 43.16976239"
096,N,007,W,IA,5,5th Meridian,IA050960N0070W0,"-91.72516113, 43.08163197, -91.60441095, 43.16921022"
096,N,044,W,IA,5,5th Meridian,IA050960N0440W0,"-96.09829018, 43.08399837, -95.97801154, 43.17184078"
096,N,014,W,IA,5,5th Meridian,IA050960N0140W0,"-92.55459618, 43.08295303, -92.43580195, 43.16940706"
096,N,046,W,IA,5,5th Meridian,IA050960N0460W0,"-96.33337499, 43.08403967, -96.21455344, 43.17115053"
096,N,035,W,IA,5,5th Meridian,IA050960N0350W0,"-95.03319724, 43.08305357, -94.9134868, 43.16902692"
096,N,037,W,IA,5,5th Meridian,IA050960N0370W0,"-95.26968663, 43.08336612, -95.1503724, 43.16930282"
096,N,018,W,IA,5,5th Meridian,IA050960N0180W0,"-93.02423459, 43.08280814, -92.90553154, 43.16943154"
096,N,045,W,IA,5,5th Meridian,IA050960N0450W0,"-96.21580046, 43.0841492, -96.09629108, 43.17141839"
096,N,006,W,IA,5,5th Meridian,IA050960N0060W0,"-91.60563295, 43.08142462, -91.48840069, 43.16844121"
096,N,017,W,IA,5,5th Meridian,IA050960N0170W0,"-92.90578926, 43.08268459, -92.79029035, 43.16936323"
096,N,019,W,IA,5,5th Meridian,IA050960N0190W0,"-93.14233825, 43.08265803, -93.02337622, 43.16933674"
096,N,048,W,IA,5,5th Meridian,IA050960N0480W0,"-96.46941264, 43.08394091, -96.45064164, 43.17072662"
096,N,028,W,IA,5,5th Meridian,IA050960N0280W0,"-94.20724086, 43.08269819, -94.08867534, 43.16937069"
096,N,034,W,IA,5,5th Meridian,IA050960N0340W0,"-94.91382271, 43.0829774, -94.7969217, 43.16937576"
096,N,041,W,IA,5,5th Meridian,IA050960N0410W0,"-95.7425095, 43.08425462, -95.62396066, 43.17161109"
096,N,012,W,IA,5,5th Meridian,IA050960N0120W0,"-92.31786992, 43.08267466, -92.19920782, 43.16936686"
096,N,003,W,IA,5,5th Meridian,IA050960N0030W0,"-91.25110657, 43.08027918, -91.13971842, 43.16762397"
096,N,040,W,IA,5,5th Meridian,IA050960N0400W0,"-95.6242792, 43.08435696, -95.50538109, 43.17138578"
096,N,036,W,IA,5,5th Meridian,IA050960N0360W0,"-95.15148062, 43.08334966, -95.03296822, 43.16923303"
096,N,024,W,IA,5,5th Meridian,IA050960N0240W0,"-93.73395175, 43.08307986, -93.61604124, 43.16977399"
096,N,033,W,IA,5,5th Meridian,IA050960N0330W0,"-94.79727334, 43.08293909, -94.67878553, 43.16937576"
096,N,011,W,IA,5,5th Meridian,IA050960N0110W0,"-92.19948277, 43.08266994, -92.08113445, 43.16916672"
096,N,027,W,IA,5,5th Meridian,IA050960N0270W0,"-94.08884835, 43.08245694, -93.97017044, 43.16928744"
096,N,025,W,IA,5,5th Meridian,IA050960N0250W0,"-93.85189826, 43.08292937, -93.73353986, 43.16946319"
096,N,043,W,IA,5,5th Meridian,IA050960N0430W0,"-95.9800165, 43.0836342, -95.86030812, 43.17169801"
096,N,022,W,IA,5,5th Meridian,IA050960N0220W0,"-93.49779587, 43.08288668, -93.37860908, 43.16976912"
